,model,layer,same_relation_group_rdm_corr,same_relation_group_rdm_std,same_relation_group_rdm_corr_within_compound_sentences,same_relation_group_rdm_std_within_compound_sentences,same_head_rdm_corr,same_head_rdm_std,same_head_rdm_corr_within_compound_sentences,same_head_rdm_std_within_compound_sentences,same_modifier_rdm_corr,same_modifier_rdm_std,same_modifier_rdm_corr_within_compound_sentences,same_modifier_rdm_std_within_compound_sentences
10,roberta-base,11,0.2964108680027858,0.13731372096334632,0.12047004420215254,0.21776391994206076,0.532453426790264,0.12632755178985283,0.6207730872625151,0.12634684583841885,0.24726180196843434,0.13254920333558884,0.010862363294763526,0.18389195041236678
11,roberta-base,12,0.2766357003463976,0.12403321259353468,0.09820927516479827,0.20619270622106264,0.5213884803538141,0.12712066771370806,0.6327007548207751,0.11709363291992303,0.231161908864831,0.12797325190695555,0.020773597231376315,0.18020746732205048
12,bert-base-uncased,1,0.28648153854138714,0.07937139348805401,0.06547285010986552,0.16490842119180138,0.49611855271337435,0.1076161541134096,0.3968972548640727,0.20674379855434952,0.3973673482712462,0.11011035059495967,0.3786797405827355,0.19578383206252004
13,bert-base-uncased,2,0.2868731406538549,0.07965432989029068,0.07340551839683623,0.17387508418853886,0.48890917469494194,0.11373823807155069,0.39588178565063087,0.2107421136845938,0.3899680482540185,0.1155693265741905,0.38200885742946106,0.20359937316386598
14,bert-base-uncased,3,0.29041697294739566,0.08685529290877655,0.07860538326873205,0.19876181190131112,0.479777248874351,0.11272920544176461,0.4187216515537088,0.18393340253565008,0.3707715595413179,0.11478785509980849,0.34738630477263255,0.2026761094569341
15,bert-base-uncased,4,0.2937500026800369,0.09229887505312136,0.1153081424671502,0.20712575648793163,0.48578118030104356,0.10425956479348095,0.511393140811293,0.15817795487268257,0.33722233755492365,0.11098219532277702,0.24972018087421546,0.16377498273659616
16,bert-base-uncased,5,0.30722125605765954,0.10310985616237237,0.11654167319556064,0.22748023324186886,0.5110709463097113,0.10796410096244427,0.5470384150841815,0.1656299362227638,0.28822327930810493,0.11698162913395645,0.1769176089031416,0.16389681266868172
17,bert-base-uncased,6,0.3158809546579112,0.11585878101086902,0.14404027024170415,0.22183608427242485,0.4760618529233905,0.12274555049328176,0.5524600821561179,0.16032768072865608,0.2698262065120639,0.11401830409299027,0.14655627330029838,0.17935515916089043
18,bert-base-uncased,7,0.31360867493565875,0.12166323685709306,0.13094570021973104,0.22160407854298658,0.4639907493791616,0.12184427704621556,0.5383637477690834,0.16031966179879178,0.26928511374677877,0.11264252854920632,0.1584839408585582,0.19597550372716904
19,bert-base-uncased,8,0.31327525093352043,0.12443647842110159,0.13880244223291494,0.22053370853019177,0.4598489703577174,0.1288202482899084,0.5654720831287651,0.1562728939448855,0.25043600485982315,0.11611339793665866,0.09992993648164622,0.18647287541941682
20,bert-base-uncased,9,0.3102269829790097,0.13043083588538001,0.1532064692570853,0.2345756171570461,0.4830604635506794,0.1329918904838026,0.5763154172726376,0.167284179180188,0.22128869077310254,0.11874171909498946,0.05655659990615587,0.1895144783450433
21,bert-base-uncased,10,0.314903081624872,0.12084726191015228,0.13225515722192832,0.21965726514036307,0.5223898412525103,0.12890525852303455,0.5839057511733484,0.1662622597056224,0.24178997240895334,0.13124210199007358,0.04571326576228326,0.19748415751816914
22,bert-base-uncased,11,0.3095364048422674,0.11751582833554099,0.1152322161933633,0.21153304164879463,0.5472419423151753,0.11696846300576479,0.5806527509301866,0.1708038421760758,0.24889767419601863,0.13521960522095364,0.0370385984471852,0.22894595445387336
23,bert-base-uncased,12,0.3061845797692679,0.11290631563389826,0.12047004420215256,0.21491057890968907,0.5418569013670731,0.11654355707291061,0.5643877497143779,0.1695594839271016,0.25814106437331813,0.13624450665467894,0.05221926624860682,0.217374635729793
24,distilroberta,1,0.2553248635133306,0.10031210953052072,0.09173791642759858,0.1809989648527257,0.45855022781753213,0.12181103622384422,0.4576887902707047,0.18125918592818713,0.34075490140303216,0.11254451045780908,0.31478018573745103,0.18547021147164505
25,distilroberta,2,0.30574894314688944,0.10541513616467221,0.12570787221094182,0.1854812448229469,0.48625386657148933,0.1062477127004916,0.5622190828856032,0.13547747888012907,0.3126827502426038,0.11767231237461806,0.1769176089031416,0.15459366817560796
26,distilroberta,3,0.31617943407251353,0.115757937121476,0.15713484026367724,0.1956312984628779,0.4709782033688132,0.10271584054198798,0.5643877497143777,0.15061008993182456,0.29766837779783234,0.11816416268640924,0.16065260768733272,0.16852930873372524
27,distilroberta,4,0.32724102125912485,0.12276699510630777,0.17284832429004499,0.19552609205652613,0.4575235757294969,0.11553802813708294,0.5893274182452847,0.13111273241642837,0.2745422285610649,0.12270828662271863,0.11836360452622964,0.16668899073726057
28,distilroberta,5,0.31842908449656043,0.12609479909415078,0.151897012254888,0.21748027045782517,0.5062398685875951,0.1118444162484338,0.6261947543344515,0.0936995226427915,0.2567982917951271,0.13507013258307057,0.0630626003924794,0.14206191128460757
29,distilroberta,6,0.30363514693161126,0.12060365026654654,0.11654167319556064,0.20158409015759138,0.5250247978923618,0.11099530326978216,0.6099297531186426,0.11061707453074056,0.2691726887415129,0.12570707376388482,0.0923396025809354,0.1614707190448966
30,xlnet-base-cased,1,0.2674930607282105,0.09024068538061318,0.0195659287591728,0.16213411787936585,0.476293314972341,0.12152732130603612,0.4056407863801162,0.1953003003935174,0.39979032918279317,0.12121928236801209,0.36899685645681396,0.20299545597861923
31,xlnet-base-cased,2,0.23883329324565203,0.10081946263421815,0.05361181081630286,0.19961326159795967,0.45565556855496764,0.13797319249205534,0.481978410220946,0.18513588341010367,0.2984642321527472,0.12898793087249735,0.2473992808383135,0.21328796634237268
32,xlnet-base-cased,3,0.23991557663822063,0.09625960842430972,0.06416339310766822,0.17886914238074142,0.45605417603251863,0.13322711236677282,0.5329420806971471,0.18642909484644385,0.28461393940894436,0.11896037187940421,0.1812549425606907,0.21094398275922574
33,xlnet-base-cased,4,0.2249186446397554,0.10036310342502677,0.0746390491252467,0.18726150813230025,0.44448761005922977,0.13005593319898007,0.552460082156118,0.16552367474458624,0.24229871518082172,0.11315662879316699,0.15306227378662193,0.19596524238069396
34,xlnet-base-cased,5,0.19926904593523406,0.0996633430400276,0.07987687713403593,0.21587779782544647,0.37847542617442653,0.14248836177652424,0.5633034162999906,0.16477664371356635,0.22084962620721443,0.12670085837946238,0.11836360452622961,0.20911428034267726
35,xlnet-base-cased,6,0.17711312529831894,0.09290700913856105,0.09166199015381174,0.2003939877913894,0.345503559553167,0.1478217338887236,0.5676407499575394,0.16185387669234455,0.19119567171829502,0.12565682550070872,0.0825806018514501,0.2060426190183024
36,xlnet-base-cased,7,0.1607377641593272,0.09387227420197718,0.07725796312964131,0.21348165497204252,0.3296254955971277,0.15067882870859797,0.5708937502007013,0.15415208614974732,0.16558974590623216,0.12329186394407053,0.06414693380686669,0.205071282972182
37,xlnet-base-cased,8,0.16013193874556825,0.09355356370125659,0.09297144715600904,0.20909941453229933,0.31385371382219357,0.14890402760935426,0.5643877497143777,0.15014095282382312,0.15874129558189662,0.11695268275633859,0.04571326576228327,0.22139925283289552
38,xlnet-base-cased,9,0.15001640999738786,0.09548111416554005,0.08380524814062788,0.20481180092886653,0.30322930959648636,0.16053076579768807,0.5524600821561177,0.15811229501748383,0.14095547369331765,0.11559135401014536,0.05221926624860682,0.22123483891960122
39,xlnet-base-cased,10,0.16431007332851827,0.09815327167716327,0.08118633413623326,0.21128972301263133,0.3340545010205985,0.15268038596561379,0.5687250833719267,0.14201161862954048,0.1421631056745151,0.11379414253349218,0.040291598690346965,0.2211776322300389
40,xlnet-base-cased,11,0.18799485866984342,0.10754855148513355,0.09428090415820636,0.21411123604140203,0.3695920949243801,0.13976326387671517,0.5567974158136669,0.1571727366196845,0.1592221600824218,0.12029673933194189,0.08149626843706284,0.21418829285635527
41,xlnet-base-cased,12,0.17729651451941184,0.10873395433262936,0.06678230711206283,0.23032674947264323,0.3568603023013272,0.1426548169696536,0.5236357070895985,0.19264153471986295,0.17989900814092646,0.12094366891248005,0.12486960501255319,0.22777567165774354
42,bert-base-japanese,1,0.256011503976501,0.0981134635344313,0.023570226039551587,0.171113516096615,0.4498713990124707,0.1271072530190559,0.39269764960841447,0.23015769680429665,0.38264986997623046,0.12566832253837815,0.3810006406186376,0.23922433524056846
43,bert-base-japanese,2,0.25585177376026347,0.09831262403319546,0.03531737592243394,0.19587697225384432,0.4418452434503977,0.1299302568553027,0.3829386488789292,0.22634007883899512,0.3761496180616705,0.12853742018943248,0.3842536408617993,0.23396348049974686
44,bert-base-japanese,3,0.2546536977939089,0.09949472154480969,0.03527941278554052,0.20060028812803682,0.4416767746561129,0.13336087598283164,0.3926976496084145,0.22831120110870098,0.3723923443625876,0.13473186339113513,0.36907297306037756,0.23608048240355242
45,bert-base-japanese,4,0.2477912317757512,0.09706743787179628,0.04575506880311901,0.20359076455254563,0.42394762801235103,0.13344623184930068,0.39052898277964004,0.2292481644396072,0.367764236267817,0.1341500712383712,0.3669043062316032,0.24554642462717563
46,bert-base-japanese,5,0.2460576542386126,0.09897815748565489,0.0313510417789486,0.2148503222173761,0.41300715588159054,0.13385833810820552,0.3872759825364783,0.22768348804517724,0.37021249164241793,0.1340402318628462,0.3679886396459905,0.2467936636428187
47,bert-base-japanese,6,0.2459631766402423,0.09892204639546374,0.03135104177894859,0.2030329760210692,0.4096563398638372,0.1346261104286753,0.38510731570770385,0.22546404758255942,0.3674442738817897,0.13239006928474903,0.3701573064747649,0.24032122579456733
48,bert-base-japanese,7,0.24472909292943293,0.09903649691409323,0.03658886978773782,0.2159348250113478,0.4073966636378838,0.13801489743824502,0.40354098375228714,0.2191052582061074,0.36109166769449275,0.13357781576904915,0.3517236384301816,0.23507176805752092
49,bert-base-japanese,8,0.23890974314362515,0.09459160576574119,0.03793628992682856,0.21350257753801202,0.40068837842988997,0.13839918974875,0.39595064985157635,0.2257686120479401,0.3581305248455872,0.13407140474514753,0.3614826391596669,0.23913896471153537
50,bert-base-japanese,9,0.23381779971576166,0.09163322685962069,0.051068823085695096,0.20728749840712726,0.39655954202268534,0.13687669743038,0.4284806522831941,0.21908334281966285,0.3493635434988565,0.1410634484083054,0.3246153030705,0.2395149461340951
51,bert-base-japanese,10,0.24111951164767984,0.09860144363630496,0.049721402946604355,0.20588783589772403,0.38636507512874174,0.13522295955154187,0.41106245345205245,0.22753962072018963,0.3548825044242328,0.1435918834910677,0.3386355208539707,0.23316797431842223
52,bert-base-japanese,11,0.23860474394319506,0.09588681274069948,0.024803756767962037,0.20165347727442565,0.3870059383722736,0.13354234551102231,0.4002282904522874,0.23199319571595234,0.3630823343584977,0.14254167308830876,0.35172363843018156,0.238941313517017
53,bert-base-japanese,12,0.2530357193664226,0.09780633886243141,0.03396995578334321,0.21397156251413646,0.3930273745951915,0.14309395447754203,0.3763729553357677,0.2424911385673863,0.37789879830059914,0.15014972433991897,0.36581997281721595,0.24858204166558115
54,xlm-mlm-xnli15-1024,1,0.21767287894375148,0.10787104892982306,0.044407648664028264,0.2145339455711958,0.4216460862115713,0.14576829776617667,0.4201714056008721,0.22509863126073856,0.2688938469500653,0.12005137826247268,0.29294128424257837,0.21215689679827252
55,xlm-mlm-xnli15-1024,2,0.18654699358225665,0.11304959607178046,0.028694164637660544,0.24689978981038455,0.3574470544277508,0.1540252892491397,0.3800510692685436,0.24449202910593548,0.23480737165812696,0.12611314579897986,0.2896882839994166,0.23168584281031085
56,xlm-mlm-xnli15-1024,3,0.18504523991358574,0.13064654270894652,0.06404950369698793,0.25289571473918615,0.3253373201408171,0.1784860732567676,0.3702920685390582,0.27617028689435225,0.2298542849936589,0.14866820209602288,0.26041128181096057,0.2476246907826736
57,xlm-mlm-xnli15-1024,4,0.16672606032525977,0.12715567515888712,0.060121132690396,0.25927168884989327,0.2977244210934534,0.16921949128437536,0.3648704014671219,0.2792818252744631,0.20302791741179546,0.14765565336443884,0.2473992808383135,0.24151865923630955
58,xlm-mlm-xnli15-1024,5,0.1577117706444606,0.13187869532744015,0.06928733170577715,0.2704337078328891,0.2669368524576034,0.170388179629761,0.3496897336657003,0.29209330889898155,0.19302066263567244,0.14768102740436084,0.23113427962250457,0.2568531063226185
59,xlm-mlm-xnli15-1024,6,0.15138897381343744,0.13648736158791458,0.06274004669479062,0.275596704839108,0.2484296871603207,0.16768296932640725,0.3433214615812677,0.2925226956269472,0.18039404231332082,0.14798908216535162,0.2215275121001467,0.27583837852586535
60,xlm-mlm-xnli15-1024,7,0.14614714582148725,0.1355435909831849,0.05353588454251601,0.26412421721375734,0.24594490921728973,0.16802940815993925,0.3410839305515478,0.2853761204047823,0.18140983965821536,0.1431855329898037,0.23229472964045556,0.26681516104039266
61,xlm-mlm-xnli15-1024,8,0.14186543056455697,0.13685114910950724,0.06274004669479062,0.25745438785379104,0.24219754935917104,0.17484021067066782,0.3313937940230079,0.28791353331469555,0.18521809924274174,0.1534476045640013,0.226949179172083,0.2803454857191663
62,xlm-mlm-xnli15-1024,9,0.13651365198966064,0.13472666402259095,0.07583461671676374,0.27379191615595616,0.23232370507804181,0.17572167440304914,0.32271912670790986,0.2741615118302593,0.17412977483011877,0.15022964367642605,0.22911784600085755,0.26693693559475523
63,xlm-mlm-xnli15-1024,10,0.11091698866033588,0.1390120062894945,0.10857104177169646,0.34470618021019145,0.18731048438355208,0.16242079184919594,0.1894838451401679,0.32266625035042057,0.13334600263396024,0.14265037202293496,0.1879892928577054,0.28083157759982963
64,xlm-mlm-xnli15-1024,11,0.09170556153331515,0.12904631864085245,0.11511832678268301,0.34749511414355577,0.16184433400592366,0.15297666859763606,0.16678170763898092,0.33546474581257046,0.11160192959108683,0.14446365485450466,0.13810995579589147,0.30544684340954914
65,xlm-mlm-xnli15-1024,12,0.08525957548150428,0.12759308618248805,0.11508036364578958,0.3373545186720339,0.1471814072195224,0.14594804619201496,0.1646819050111519,0.34521901230696184,0.11606421755385746,0.14422253152739817,0.13377262213834248,0.30988553987517364
66,meta-llama/Llama-3.2-1B,1,0.18496693279487542,0.1246970483494386,0.0812622604100201,0.23439984213232687,0.3472339809784238,0.1533280377224826,0.44792978954121926,0.20795396866389454,0.24282325428170554,0.13306198807981226,0.23670817990156834,0.24971583946610038
67,meta-llama/Llama-3.2-1B,2,0.23832559986697388,0.12066616967927178,0.12451230461942475,0.24654760215936186,0.3489555913016421,0.15588389210592082,0.40519733040228695,0.22129638479911898,0.26435085231775574,0.1512014994337965,0.2800815164770587,0.21251721246589753
68,meta-llama/Llama-3.2-1B,3,0.1746613092201065,0.12771250455523844,0.113922759191166,0.2841582037768091,0.2678979307328092,0.15361847634023776,0.39435399625841433,0.2159550905165871,0.18164456552274852,0.15514188727086398,0.203169960659127,0.250538592103867
69,meta-llama/Llama-3.2-1B,4,0.17757875085793692,0.12585464159406667,0.10479452331267826,0.27876026843709717,0.2711024759798758,0.15563199900338387,0.40085999674473793,0.22502003095849052,0.18318168847351204,0.1564202471882211,0.20425429407351428,0.2555205771813933
70,meta-llama/Llama-3.2-1B,5,0.17939279931945679,0.12709606969716467,0.10082818916919291,0.28002486172202945,0.2815959860294838,0.1556257818409245,0.4073659972310615,0.2274310927993367,0.18523971507374082,0.16012478218710058,0.2020856272447398,0.25309203692585824
71,meta-llama/Llama-3.2-1B,6,0.17689701649148548,0.1306527037215736,0.10995642504768065,0.2748999042957737,0.27169924761130215,0.15050688531016984,0.40418186118884525,0.21431648493241734,0.178146242086043,0.15594930911683713,0.20642296090228882,0.2421059907796894
72,meta-llama/Llama-3.2-1B,7,0.17989518303796012,0.1295929942547937,0.11253737591518183,0.2753850259019521,0.2763480628926407,0.15451423881925583,0.41380313351643955,0.22039274753185245,0.17688060666038483,0.1560091556588306,0.20309384405556336,0.23896941237468086
73,meta-llama/Llama-3.2-1B,8,0.17607912764933464,0.12845727644113808,0.10217560930828364,0.2737830220593966,0.2818005553253371,0.15618002226758737,0.41509405953366324,0.21530567510590373,0.17667777232049311,0.1579572812230848,0.20425429407351428,0.2485224909388327
74,meta-llama/Llama-3.2-1B,9,0.17175859639451657,0.12557120343908118,0.12174153806745644,0.2779626575869842,0.2811717736541137,0.15513549090034576,0.4052661946032325,0.2216879674183025,0.16501290848444622,0.15537938176472338,0.20425429407351425,0.24880619360632683
75,meta-llama/Llama-3.2-1B,10,0.16583925643961794,0.12423971383058695,0.11257533905207526,0.2757099425352017,0.26957240786858094,0.15600455810174313,0.4096035282607815,0.21781966896979507,0.16087076358365143,0.1561713540148171,0.20100129383035253,0.2463394730106817
76,meta-llama/Llama-3.2-1B,11,0.16970525842545128,0.12518455911894907,0.12305099506965372,0.2708170428000231,0.2662009849421851,0.15067251224795405,0.42254666503248317,0.21258714199649267,0.15229687311783638,0.1559524590120653,0.19449529334402896,0.2478346662275633
77,meta-llama/Llama-3.2-1B,12,0.1443161499390862,0.11836627994624693,0.1178131670608645,0.2860159467865477,0.23242516570257823,0.14352149454166466,0.41387199771738514,0.22054347137969751,0.12782703402871837,0.15028124689038294,0.1879892928577054,0.2445787315560984
78,meta-llama/Llama-3.2-1B,13,0.13800114268933253,0.115532581859814,0.11650371005866718,0.28348364767348894,0.22467970541974008,0.14779939596076316,0.4084503306454488,0.23347101619404131,0.12489821187199784,0.149495340511792,0.16847129139873473,0.2559420107433157
79,meta-llama/Llama-3.2-1B,14,0.14456485817949363,0.11867119086686172,0.11519425305646987,0.28564366428189636,0.2303295076432077,0.1462955550147659,0.405197330402287,0.23096750341204011,0.12842254901188485,0.15125612067349437,0.17606162529944552,0.25385669422826224
80,meta-llama/Llama-3.2-1B,15,0.15094671185511047,0.11897090660487182,0.12170357493056298,0.2768995348726046,0.2339160802526571,0.14814820866187398,0.4094657998588906,0.22988958782579996,0.13256190610439667,0.15392774343091523,0.17490117528149454,0.24867075120164764
81,meta-llama/Llama-3.2-1B,16,0.14556151206118717,0.11761857960125797,0.10995642504768063,0.27415038710182543,0.23719202395619018,0.154857397475417,0.41061899747422337,0.2156949560039339,0.12577908527824347,0.14795045196389442,0.18148329237138186,0.2500094632161497
82,openai-community/gpt2,1,0.17617415064064063,0.11942615324177899,0.05642054050516463,0.22557378952142082,0.35763300098661616,0.1513834719542686,0.3770046616282182,0.23348771936218832,0.2585945192152346,0.1425658219960399,0.2746598494051224,0.24239059217125242
83,openai-community/gpt2,2,0.2237573486274553,0.13398781302892224,0.09416701474752606,0.22551678752917745,0.3845045843052868,0.16740960858805498,0.42464646766031217,0.25276579090557405,0.2694440976976989,0.15843302434816622,0.21393717819943586,0.251048382658826
84,openai-community/gpt2,3,0.24371728090642045,0.11969574127358343,0.06539692383607867,0.24483664029455512,0.4023284836538327,0.1780097722927557,0.3184506572513062,0.2623999412362003,0.34384895747141137,0.15721265897315842,0.340880304286309,0.26317137371218885
85,openai-community/gpt2,4,0.2367760834156278,0.115560625574364,0.07583461671676371,0.24940892467243347,0.40043140383457737,0.18268058712803423,0.344405794995655,0.26698095113245596,0.3154152861907615,0.16396791342888847,0.2974308511072549,0.2763031031468996
86,openai-community/gpt2,5,0.17086574006396169,0.11056943797471126,0.08369135872994757,0.2618484790810387,0.3078795388675325,0.1866964162398363,0.36487040146712196,0.2775079883672686,0.22962840762762013,0.14885514162236663,0.25173661449586254,0.2955469534424358
87,openai-community/gpt2,6,0.13449546050355785,0.09658847744196221,0.08765769287343295,0.269992391836163,0.25203772076127234,0.19348303496371855,0.37679806902538177,0.2763109302396945,0.19334490351261702,0.14427124881158304,0.2343872798656664,0.2797969566939452
88,openai-community/gpt2,7,0.1588801454589167,0.09648354970107664,0.07980095086024908,0.2540487927900884,0.2975986693650521,0.19278008300041571,0.3572800675664112,0.26498474393639204,0.22562318019940716,0.1527159856066959,0.2853509503418676,0.27580182500923317
89,openai-community/gpt2,8,0.1624781445267113,0.10073497878184721,0.07983891399714249,0.24154447576289736,0.3052064052301934,0.19252292299909918,0.37354506878222,0.27097425071664927,0.21961858353072666,0.15519535903516885,0.2755919496123822,0.2708458368362378
90,openai-community/gpt2,9,0.16190471754355032,0.10108115729882962,0.09817131202790486,0.2479092178148708,0.30099301355535085,0.1941616252566263,0.3822197360973181,0.2695475259618582,0.20436796451731049,0.1624670348975015,0.24956794766708798,0.2835363049449813
91,openai-community/gpt2,10,0.1731155204677062,0.10486908006536168,0.09420497788441946,0.24511154707155092,0.3216174729952194,0.19416805003767607,0.389810069998029,0.26331651539976836,0.21600459387916213,0.16321977692192263,0.25932694839657333,0.279729154805989
92,openai-community/gpt2,11,0.17055634050705978,0.10398305594216142,0.08631027273434219,0.24764749723518556,0.31635001909625554,0.19164169217935917,0.37462940219660734,0.267897766183697,0.21587666818677326,0.15984932273908212,0.278844949855544,0.28037217708623535
93,openai-community/gpt2,12,0.153531828676046,0.10212771868920509,0.09158606388002485,0.24400293990977845,0.29958731504294905,0.19280099851695298,0.3724607353678328,0.2791135860314099,0.2024729629379302,0.15682499749014073,0.2680016157116714,0.28733758730450576
94,openai-community/openai-gpt,1,0.179127750825547,0.10962883630403576,0.01825647175697549,0.21730571241977817,0.4073434595571844,0.1568503583364612,0.4814063969853334,0.194998674201708,0.26623317962952414,0.12280130815492345,0.24197761376637716,0.21388409505256362
95,openai-community/openai-gpt,2,0.24246091266988282,0.12112600179926386,0.06008316955350257,0.22357277110201756,0.4093530564646766,0.1606056655174662,0.38930692096336184,0.2581267551059933,0.38604564356940946,0.13069241149723976,0.31253540230511273,0.25661297498337077
96,openai-community/openai-gpt,3,0.23737635324569825,0.11781573078751684,0.08103448158865953,0.24868252622631554,0.38471698845576263,0.16959849216725015,0.3643672524324549,0.26810600929739126,0.3531172167427156,0.1349223605692464,0.31145106889072544,0.2662719024191068
97,openai-community/openai-gpt,4,0.22767620409085554,0.1266490153293881,0.08896714987563023,0.27912635596188207,0.3398108522367001,0.17411859216301423,0.34152738652937703,0.29608828770351425,0.30944187177105054,0.13984614182439167,0.23438727986566643,0.2976342732420956
98,openai-community/openai-gpt,5,0.16471696137574207,0.12906541510128955,0.08896714987563024,0.2846013744619757,0.24902323349588823,0.17284471106604943,0.32208742041545935,0.324782511075901,0.23820365463729767,0.14987084753002156,0.18032284235343088,0.31820060363027947
99,openai-community/openai-gpt,6,0.1484442485979325,0.12198873676084325,0.08369135872994758,0.2722502186456582,0.231217413992106,0.17497183128906835,0.3139847663359739,0.3287108740242277,0.22354234060721911,0.15134170871708913,0.17381684186710727,0.3204825990001309
100,openai-community/openai-gpt,7,0.15745754720290278,0.12826496675781543,0.08500081573214491,0.28604387268936887,0.2224659907852046,0.17611812352848558,0.29771976512016496,0.3318116620640697,0.22244853344529933,0.15233582723223438,0.1694795082095583,0.3206043548227501
101,openai-community/openai-gpt,8,0.14077462283714098,0.11657498363990383,0.03131307864205517,0.27007826660820927,0.2518557593521294,0.16667907089486356,0.38822258754897454,0.2996085644432367,0.19389578049233436,0.12900371279935627,0.16072872429089646,0.2718834738830932
102,openai-community/openai-gpt,9,0.1257854703436517,0.11206509913663844,0.0496454766728175,0.25751518928454786,0.26745433659757617,0.162144336558623,0.4369487269954557,0.28055537510703327,0.14352990570761895,0.13512344654549485,0.09311946958106776,0.26091147182707847
103,openai-community/openai-gpt,10,0.1287452272929057,0.10593652021765884,0.052264390677212134,0.25819462326718734,0.2683073722199057,0.16078518735897349,0.43752074023106835,0.2842495806327255,0.13602273524868141,0.14567131453137067,0.07793880177964614,0.2790472041052409
104,openai-community/openai-gpt,11,0.1385047254804578,0.1064439935719564,0.06797787470357987,0.2545094076212694,0.27218024467464474,0.16082976756639117,0.42450873925842125,0.2868433418784516,0.14383248876496862,0.15369334580416028,0.07685446836525886,0.28385713338539675
105,openai-community/openai-gpt,12,0.13490662017697455,0.10841192193056015,0.05881167568819868,0.2605608361400064,0.2620294050191376,0.16053806200890375,0.42068372577964686,0.2817763737300067,0.15656154111375017,0.16088330253270838,0.08227613543719516,0.2845732951083834
106,microsoft/phi-1,1,0.15640657909095382,0.10625887843811446,-0.005199864871895809,0.20880711766054863,0.3403553028317154,0.14683084908982486,0.4772756559306207,0.21079859907737944,0.19956061674597644,0.13785934943958655,0.22377229553248495,0.23623673289158437
107,microsoft/phi-1,2,0.24624154797591571,0.14032509705203602,0.03127511550516174,0.25285076788483835,0.4410613561922055,0.18023322290725535,0.3573489317673566,0.2746653796362505,0.3374089050122781,0.1624756648439666,0.31253540230511273,0.25523469896877665
108,microsoft/phi-1,3,0.25528891888536104,0.1314866381961809,0.04309819166183096,0.24458643975026312,0.4642527189994095,0.15859815810862365,0.3671767966977874,0.2478398398364112,0.34441555493007014,0.15850988655638043,0.3202018528093873,0.25348490704261467
109,microsoft/phi-1,4,0.2556599262406341,0.13282642898396652,0.0483360196706202,0.23891470308675802,0.47130726082897034,0.15263813513618926,0.3671767966977874,0.24207998000991696,0.3426685663018504,0.16129757769826286,0.3234548530525491,0.25821652514775123
